timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec,total_vnfs
2025-10-21 14:25:48,12,3,1,Best Fit,12,36.88,1440.0,54.0,0.0039288997650146484,36.0
2025-10-21 14:25:48,12,3,1,First Fit,12,30.646250000000006,1700.0,62.0,0.003656625747680664,36.0
2025-10-21 14:25:48,12,3,1,Energy-Aware A*,12,25.759999999999994,1880.0,40.0,0.6932511329650879,36.0
2025-10-21 14:25:48,12,3,1,MILP (Gurobi),12,19.502499999999998,130.0,34.0,0.0594332218170166,36.0
2025-10-21 14:26:08,18,2,1,A*,18,14.617500000000001,960.0,24.0,0.06512641906738281,36.0
2025-10-21 14:26:08,18,2,1,ABO,18,17.272499999999997,720.0,36.0,7.1649792194366455,36.0
2025-10-21 14:26:08,18,2,1,FABO,18,22.834999999999994,720.0,36.0,8.354084730148315,36.0
2025-10-21 14:26:08,18,2,1,Best Fit,18,31.029999999999987,1040.0,54.0,0.004098415374755859,36.0
2025-10-21 14:26:08,18,2,1,First Fit,18,17.980000000000004,1360.0,64.0,0.00456690788269043,36.0
2025-10-21 14:26:08,18,2,1,Energy-Aware A*,18,12.207500000000001,1800.0,45.0,0.14914321899414062,36.0
2025-10-21 14:26:08,18,2,1,MILP (Gurobi),0,0.0,0.0,0.0,4.905437231063843,36.0
2025-10-21 14:26:48,18,3,1,A*,18,36.148750000000014,1960.0,44.0,0.24946212768554688,54.0
2025-10-21 14:26:48,18,3,1,ABO,18,52.37500000000001,2090.0,77.0,19.098868370056152,54.0
2025-10-21 14:26:48,18,3,1,FABO,18,50.16374999999999,2090.0,74.0,18.65282416343689,54.0
2025-10-21 14:26:48,18,3,1,Best Fit,18,50.00499999999999,2750.0,95.0,0.006482362747192383,54.0
2025-10-21 14:26:48,18,3,1,First Fit,18,43.59125,2830.0,87.0,0.006669759750366211,54.0
2025-10-21 14:26:48,18,3,1,Energy-Aware A*,18,39.92375000000001,2810.0,61.0,0.912743091583252,54.0
2025-10-21 14:26:48,18,3,1,MILP (Gurobi),0,0.0,0.0,0.0,0.27906131744384766,54.0
2025-10-21 14:27:06,20,2,1,A*,20,15.045000000000002,1120.0,28.0,0.06528592109680176,40.0
2025-10-21 14:27:06,20,2,1,ABO,20,20.102499999999996,800.0,40.0,7.900322675704956,40.0
2025-10-21 14:27:06,20,2,1,FABO,20,24.70499999999999,800.0,40.0,9.654714107513428,40.0
2025-10-21 14:27:06,20,2,1,Best Fit,20,31.93999999999999,1120.0,60.0,0.006122589111328125,40.0
2025-10-21 14:27:06,20,2,1,First Fit,20,18.755000000000003,1600.0,72.0,0.0061419010162353516,40.0
2025-10-21 14:27:06,20,2,1,Energy-Aware A*,20,12.675000000000002,2000.0,50.0,0.18680906295776367,40.0
2025-10-21 14:27:06,20,2,1,MILP (Gurobi),0,0.0,0.0,0.0,0.5162746906280518,40.0
2025-10-21 14:27:44,20,3,1,A*,20,37.36375,2320.0,52.0,0.27243590354919434,60.0
2025-10-21 14:27:44,20,3,1,ABO,20,54.57000000000001,2630.0,95.0,18.84959077835083,60.0
2025-10-21 14:27:44,20,3,1,FABO,20,56.57,2600.0,92.0,17.875873565673828,60.0
2025-10-21 14:27:44,20,3,1,Best Fit,20,51.239999999999995,3160.0,106.0,0.007918357849121094,60.0
2025-10-21 14:27:44,20,3,1,First Fit,20,47.06750000000001,3270.0,97.0,0.008069515228271484,60.0
2025-10-21 14:27:44,20,3,1,Energy-Aware A*,20,44.688750000000006,3220.0,70.0,0.9786102771759033,60.0
2025-10-21 14:27:44,20,3,1,MILP (Gurobi),0,0.0,0.0,0.0,0.20857858657836914,60.0
