num_slices,num_vnfs_per_slice,max_accepted_in_scenario,method,total_energy,total_latency,runtime_sec,total_bandwidth,accepted,energy_per_accepted,latency_per_accepted,accepted_round,energy_norm_to_max_accept,gain_energy_norm_vs_worst_%,acceptance_ratio_%,acceptance_gap
32,3,32,First Fit,44.19208394856833,838.9780059544164,0.0222494602203369,7170.0,32.0,1.3810026233927604,26.218062686075513,32.0,44.19208394856833,63.869826645852434,100.0,0.0
32,3,32,Best Fit,84.09053955218018,1368.5392231230526,0.0288171768188476,11060.0,22.0,3.822297252371826,62.20632832377512,22.0,122.31351207589844,0.0,68.75,10.0
32,4,32,A*,45.23729980647507,398.6641626379016,2.003994464874268,5550.0,32.0,1.413665618952346,12.458255082434425,32.0,45.23729980647507,59.01100066461178,100.0,0.0
32,4,32,ABO,49.79335380444814,464.18418455296,13.322521924972534,5490.0,32.0,1.5560423063890043,14.50575576728,32.0,49.79335380444814,54.88281230912153,100.0,0.0
32,4,32,Energy-Aware A*,50.90140066666763,452.9755093420637,63.2339870929718,5280.0,32.0,1.5906687708333633,14.15548466693949,32.0,50.90140066666763,53.878823735679035,100.0,0.0
32,4,32,FABO,52.757378358258144,454.145976888921,14.545229196548462,5430.0,30.0,1.7585792786086047,15.138199229630699,30.0,56.27453691547535,49.0102865092417,93.75,2.0
32,4,32,First Fit,72.24270439682269,966.9285083285948,0.0208704471588134,10680.0,32.0,2.257584512400709,30.21651588526859,32.0,72.24270439682269,34.54171280832799,100.0,0.0
32,4,32,Best Fit,110.36448935072936,1494.6068443238028,0.0226891040802001,14870.0,32.0,3.4488902922102924,46.706463885118836,32.0,110.36448935072936,0.0,100.0,0.0
64,2,64,ABO,18.616335715540277,471.6546273488715,3.0642189979553223,2880.0,64.0,0.29088024555531683,7.369603552326117,64.0,18.616335715540277,80.6093655550527,100.0,0.0
64,2,64,A*,20.853780708840503,451.3792915185795,0.6024963855743408,2720.0,64.0,0.32584032357563286,7.052801429977805,64.0,20.853780708840503,78.27885977675683,100.0,0.0
64,2,64,Energy-Aware A*,22.51231904543065,522.6899305708398,4.509396553039551,2720.0,64.0,0.3517549850848539,8.167030165169372,64.0,22.51231904543065,76.55133879254379,100.0,0.0
64,2,64,FABO,21.47778093143288,453.9219285984413,2.8153810501098637,2720.0,60.0,0.3579630155238813,7.565365476640689,60.0,22.909632993528405,76.13749958996586,93.75,4.0
64,2,64,First Fit,33.01951497177527,1093.6145699232334,0.0274372100830078,5920.0,64.0,0.5159299214339886,17.08772765505052,64.0,33.01951497177527,65.60712300473375,100.0,0.0
64,2,64,Best Fit,96.00684169666876,1783.938533762093,0.0259535312652587,10320.0,64.0,1.5001069015104493,27.8740395900327,64.0,96.00684169666876,0.0,100.0,0.0
64,3,64,FABO,57.8739843532771,810.1556646986255,10.767654418945312,6570.0,62.0,0.9334513605367275,13.06702684997783,62.0,59.74088707435055,75.578786815769,96.875,2.0
64,3,64,ABO,61.461570656927314,848.0401120683867,13.195834398269652,6870.0,64.0,0.9603370415144893,13.250626751068543,64.0,61.461570656927314,74.87539617912822,100.0,0.0
64,3,64,A*,64.36942874535882,814.6585105301974,2.238862991333008,7450.0,64.0,1.0057723241462315,12.729039227034335,64.0,64.36942874535882,73.68670572331533,100.0,0.0
64,3,64,Energy-Aware A*,65.44662792877632,892.5034061372886,29.47258186340332,6680.0,64.0,1.02260356138713,13.945365720895134,64.0,65.44662792877632,73.2463622301332,100.0,0.0
64,3,64,First Fit,97.6004164721017,1653.050367029241,0.0362191200256347,15970.0,64.0,1.525006507376589,25.82891198483189,64.0,97.6004164721017,60.10235712488645,100.0,0.0
64,3,64,Best Fit,84.09053955218018,1368.5392231230526,0.0815999507904052,11060.0,22.0,3.822297252371826,62.20632832377512,22.0,244.6270241517969,0.0,34.375,42.0
64,4,49,ABO,99.93719055121784,997.6519066024924,19.59858989715576,10200.0,49.0,2.039534501045262,20.3602429918876,49.0,99.93719055121784,32.11463827529782,100.0,0.0
64,4,49,A*,99.22286586068336,918.2080494799894,2.6386868953704834,10850.0,48.0,2.0671430387642364,19.129334364166446,48.0,101.29000889944759,31.195695463209017,97.95918367346938,1.0
64,4,49,Energy-Aware A*,107.97949302416164,1058.505446142973,82.39302682876587,10130.0,49.0,2.2036631229420744,21.602151962101487,49.0,107.97949302416164,26.651660884559032,100.0,0.0
64,4,49,FABO,101.79894422421476,1006.00758655832,19.824790954589844,10450.0,46.0,2.2130205266133642,21.869730142572173,46.0,108.43800580405487,26.340202199891504,93.87755102040816,3.0
64,4,49,First Fit,109.14864567625575,1442.6895580981266,0.0491590499877929,15840.0,42.0,2.5987772780060894,34.34975138328873,42.0,127.34008662229839,13.50039164869947,85.71428571428571,7.0
64,4,49,Best Fit,114.1664551395008,1674.104691621992,0.0472383499145507,16500.0,38.0,3.004380398407916,44.05538662163137,38.0,147.21463952198786,0.0,77.55102040816327,11.0
