timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec,total_vnfs
2025-10-21 15:41:09,8,3,1,First Fit,8,22.741250000000004,1030.0,39.0,0.0028984546661376953,
2025-10-21 15:41:09,8,3,1,Energy-Aware A*,8,22.94,1170.0,25.0,0.48476576805114746,
2025-10-21 15:41:17,10,2,1,A*,10,10.6125,400.0,10.0,0.037454843521118164,
2025-10-21 15:41:17,10,2,1,ABO,10,10.5425,400.0,20.0,4.283923864364624,
2025-10-21 15:41:17,10,2,1,FABO,10,20.184999999999995,400.0,20.0,4.418607234954834,
2025-10-21 15:41:17,10,2,1,Best Fit,10,16.15,600.0,32.0,0.0022134780883789062,
2025-10-21 15:41:17,10,2,1,First Fit,10,10.852500000000001,480.0,32.0,0.0022096633911132812,
2025-10-21 15:41:17,10,2,1,Energy-Aware A*,10,10.337500000000002,1000.0,25.0,0.07351064682006836,
2025-10-21 15:41:45,10,3,1,A*,10,24.8875,900.0,20.0,0.1708848476409912,
2025-10-21 15:41:45,10,3,1,ABO,10,27.867500000000003,1000.0,32.0,14.629877090454102,
2025-10-21 15:41:45,10,3,1,FABO,10,29.830000000000002,1050.0,33.0,12.605514287948608,
2025-10-21 15:41:45,10,3,1,Best Fit,10,35.10999999999999,1260.0,45.0,0.0031490325927734375,
2025-10-21 15:41:45,10,3,1,First Fit,10,27.168750000000003,1340.0,50.0,0.0030379295349121094,
2025-10-21 15:41:45,10,3,1,Energy-Aware A*,10,24.45,1550.0,33.0,0.5726065635681152,
2025-10-21 15:41:56,12,2,1,A*,12,11.335,480.0,12.0,0.039360761642456055,
2025-10-21 15:41:56,12,2,1,ABO,12,13.3725,480.0,24.0,4.931280851364136,
2025-10-21 15:41:56,12,2,1,FABO,12,20.72,480.0,24.0,5.363070487976074,
2025-10-21 15:41:56,12,2,1,Best Fit,12,22.299999999999997,800.0,40.0,0.002734661102294922,
2025-10-21 15:41:56,12,2,1,First Fit,12,11.655000000000001,640.0,40.0,0.0029172897338867188,
2025-10-21 15:41:56,12,2,1,Energy-Aware A*,12,10.805000000000001,1200.0,30.0,0.0926668643951416,
2025-10-21 15:42:27,12,3,1,A*,12,28.228750000000005,1130.0,25.0,0.1977839469909668,
2025-10-21 15:42:27,12,3,1,ABO,12,35.228750000000005,1230.0,41.0,16.264730215072632,
2025-10-21 15:42:27,12,3,1,FABO,12,36.235,1280.0,42.0,14.333017826080322,
2025-10-21 15:42:27,12,3,1,Best Fit,12,36.88,1440.0,54.0,0.005815267562866211,
2025-10-21 15:42:27,12,3,1,First Fit,12,30.646250000000006,1700.0,62.0,0.0031538009643554688,
2025-10-21 15:42:27,12,3,1,Energy-Aware A*,12,25.759999999999994,1880.0,40.0,0.7437071800231934,
2025-10-21 15:42:42,18,2,1,A*,18,14.617500000000001,960.0,24.0,0.05549144744873047,
2025-10-21 15:42:42,18,2,1,ABO,18,17.272499999999997,720.0,36.0,6.8289384841918945,
2025-10-21 15:42:42,18,2,1,FABO,18,22.834999999999994,720.0,36.0,7.876728057861328,
2025-10-21 15:42:42,18,2,1,Best Fit,18,31.029999999999987,1040.0,54.0,0.004242658615112305,
2025-10-21 15:42:42,18,2,1,First Fit,18,17.980000000000004,1360.0,64.0,0.004471540451049805,
2025-10-21 15:42:42,18,2,1,Energy-Aware A*,18,12.207500000000001,1800.0,45.0,0.1344316005706787,
2025-10-21 15:43:19,18,3,1,A*,18,36.148750000000014,1960.0,44.0,0.24723362922668457,
2025-10-21 15:43:19,18,3,1,ABO,18,52.37500000000001,2090.0,77.0,18.160043716430664,
2025-10-21 15:43:19,18,3,1,FABO,18,50.16374999999999,2090.0,74.0,17.193702459335327,
2025-10-21 15:43:19,18,3,1,Best Fit,18,50.00499999999999,2750.0,95.0,0.0064694881439208984,
2025-10-21 15:43:19,18,3,1,First Fit,18,43.59125,2830.0,87.0,0.007297039031982422,
2025-10-21 15:43:19,18,3,1,Energy-Aware A*,18,39.92375000000001,2810.0,61.0,0.8165061473846436,
2025-10-21 15:43:35,20,2,1,A*,20,15.045000000000002,1120.0,28.0,0.0659322738647461,
2025-10-21 15:43:35,20,2,1,ABO,20,20.102499999999996,800.0,40.0,7.305976152420044,
2025-10-21 15:43:35,20,2,1,FABO,20,24.70499999999999,800.0,40.0,8.743945360183716,
2025-10-21 15:43:35,20,2,1,Best Fit,20,31.93999999999999,1120.0,60.0,0.005013465881347656,
2025-10-21 15:43:35,20,2,1,First Fit,20,18.755000000000003,1600.0,72.0,0.005236148834228516,
2025-10-21 15:43:35,20,2,1,Energy-Aware A*,20,12.675000000000002,2000.0,50.0,0.14961671829223633,
2025-10-21 15:44:12,20,3,1,A*,20,37.36375,2320.0,52.0,0.26184654235839844,
2025-10-21 15:44:12,20,3,1,ABO,20,54.57000000000001,2630.0,95.0,17.854750394821167,
2025-10-21 15:44:12,20,3,1,FABO,20,56.57,2600.0,92.0,17.82223677635193,
2025-10-21 15:44:12,20,3,1,Best Fit,20,51.239999999999995,3160.0,106.0,0.006642818450927734,
2025-10-21 15:44:12,20,3,1,First Fit,20,47.06750000000001,3270.0,97.0,0.006756782531738281,
2025-10-21 15:44:12,20,3,1,Energy-Aware A*,20,44.688750000000006,3220.0,70.0,0.891061544418335,
2025-10-21 15:45:05,4,2,1,A*,4,8.445,160.0,4.0,0.013154268264770508,8.0
2025-10-21 15:45:05,4,2,1,ABO,4,3.91,160.0,8.0,1.753675937652588,8.0
2025-10-21 15:45:05,4,2,1,FABO,4,10.1775,160.0,8.0,1.7278287410736084,8.0
2025-10-21 15:45:05,4,2,1,Best Fit,4,8.3,320.0,16.0,0.001112222671508789,8.0
2025-10-21 15:45:05,4,2,1,First Fit,4,4.285,160.0,12.0,0.0011303424835205078,8.0
2025-10-21 15:45:05,4,2,1,Energy-Aware A*,4,8.935,400.0,10.0,0.030192852020263672,8.0
2025-10-21 15:45:05,4,2,1,MILP (Gurobi),4,4.445,40.0,4.0,0.09718036651611328,8.0
2025-10-21 15:45:19,4,3,1,A*,4,15.6825,360.0,8.0,0.06923055648803711,12.0
2025-10-21 15:45:19,4,3,1,ABO,4,15.344999999999999,360.0,12.0,7.035123586654663,12.0
2025-10-21 15:45:19,4,3,1,FABO,4,15.157499999999999,360.0,12.0,6.530886173248291,12.0
2025-10-21 15:45:19,4,3,1,Best Fit,4,13.26,540.0,18.0,0.001722574234008789,12.0
2025-10-21 15:45:19,4,3,1,First Fit,4,11.485,460.0,18.0,0.0012481212615966797,12.0
2025-10-21 15:45:19,4,3,1,Energy-Aware A*,4,17.57,610.0,13.0,0.24411630630493164,12.0
2025-10-21 15:45:19,4,3,1,MILP (Gurobi),4,8.34,130.0,12.0,0.02025604248046875,12.0
2025-10-21 15:45:24,6,2,1,A*,6,9.1675,240.0,6.0,0.023066043853759766,12.0
2025-10-21 15:45:24,6,2,1,ABO,6,4.365,240.0,12.0,2.6493406295776367,12.0
2025-10-21 15:45:24,6,2,1,FABO,6,15.007499999999999,240.0,12.0,2.6027283668518066,12.0
2025-10-21 15:45:24,6,2,1,Best Fit,6,11.33,440.0,21.0,0.001997709274291992,12.0
2025-10-21 15:45:24,6,2,1,First Fit,6,7.1675,240.0,18.0,0.0013005733489990234,12.0
2025-10-21 15:45:24,6,2,1,Energy-Aware A*,6,9.4025,600.0,15.0,0.04370236396789551,12.0
2025-10-21 15:45:24,6,2,1,MILP (Gurobi),6,6.762500000000001,160.0,18.0,0.031426191329956055,12.0
2025-10-21 15:45:44,6,3,1,A*,6,19.305,540.0,12.0,0.10558533668518066,18.0
2025-10-21 15:45:44,6,3,1,ABO,6,17.0175,540.0,18.0,10.43997073173523,18.0
2025-10-21 15:45:44,6,3,1,FABO,6,18.017500000000002,540.0,18.0,8.647707462310791,18.0
2025-10-21 15:45:44,6,3,1,Best Fit,6,24.299999999999997,810.0,27.0,0.0018572807312011719,18.0
2025-10-21 15:45:44,6,3,1,First Fit,6,16.377499999999998,730.0,28.0,0.0016489028930664062,18.0
2025-10-21 15:45:44,6,3,1,Energy-Aware A*,6,21.880000000000006,940.0,20.0,0.3829526901245117,18.0
2025-10-21 15:45:44,6,3,1,MILP (Gurobi),6,10.55,130.0,18.0,0.033470869064331055,18.0
2025-10-21 15:45:51,8,2,1,A*,8,9.89,320.0,8.0,0.03022456169128418,16.0
2025-10-21 15:45:51,8,2,1,ABO,8,4.82,320.0,16.0,3.525202512741089,16.0
2025-10-21 15:45:51,8,2,1,FABO,8,17.542499999999997,320.0,16.0,3.426143169403076,16.0
2025-10-21 15:45:51,8,2,1,Best Fit,8,14.24,520.0,27.0,0.0018031597137451172,16.0
2025-10-21 15:45:51,8,2,1,First Fit,8,8.05,320.0,24.0,0.0015840530395507812,16.0
2025-10-21 15:45:51,8,2,1,Energy-Aware A*,8,9.870000000000001,800.0,20.0,0.061997413635253906,16.0
2025-10-21 15:45:51,8,2,1,MILP (Gurobi),8,7.35,160.0,24.0,0.029207944869995117,16.0
2025-10-21 15:46:15,8,3,1,A*,8,21.596249999999998,720.0,16.0,0.13317370414733887,24.0
2025-10-21 15:46:15,8,3,1,ABO,8,22.6975,720.0,24.0,12.548930168151855,24.0
2025-10-21 15:46:15,8,3,1,FABO,8,26.32875,770.0,25.0,10.789406776428223,24.0
2025-10-21 15:46:15,8,3,1,Best Fit,8,26.339999999999993,1080.0,36.0,0.0027008056640625,24.0
2025-10-21 15:46:15,8,3,1,First Fit,8,22.741250000000004,1030.0,39.0,0.0024716854095458984,24.0
2025-10-21 15:46:15,8,3,1,Energy-Aware A*,8,22.94,1170.0,25.0,0.49080681800842285,24.0
2025-10-21 15:46:15,8,3,1,MILP (Gurobi),8,11.760000000000002,130.0,24.0,0.03667140007019043,24.0
2025-10-21 15:46:24,10,2,1,A*,10,10.6125,400.0,10.0,0.033286333084106445,20.0
2025-10-21 15:46:24,10,2,1,ABO,10,10.5425,400.0,20.0,4.277340412139893,20.0
2025-10-21 15:46:24,10,2,1,FABO,10,20.184999999999995,400.0,20.0,4.339409828186035,20.0
2025-10-21 15:46:24,10,2,1,Best Fit,10,16.15,600.0,32.0,0.002312898635864258,20.0
2025-10-21 15:46:24,10,2,1,First Fit,10,10.852500000000001,480.0,32.0,0.0023877620697021484,20.0
2025-10-21 15:46:24,10,2,1,Energy-Aware A*,10,10.337500000000002,1000.0,25.0,0.07346367835998535,20.0
2025-10-21 15:46:24,10,2,1,MILP (Gurobi),10,7.9375,160.0,30.0,0.02470993995666504,20.0
2025-10-21 15:46:52,10,3,1,A*,10,24.8875,900.0,20.0,0.1765735149383545,30.0
2025-10-21 15:46:52,10,3,1,ABO,10,27.867500000000003,1000.0,32.0,14.78467845916748,30.0
2025-10-21 15:46:52,10,3,1,FABO,10,29.830000000000002,1050.0,33.0,12.670963287353516,30.0
2025-10-21 15:46:52,10,3,1,Best Fit,10,35.10999999999999,1260.0,45.0,0.0028505325317382812,30.0
2025-10-21 15:46:52,10,3,1,First Fit,10,27.168750000000003,1340.0,50.0,0.0026769638061523438,30.0
2025-10-21 15:46:52,10,3,1,Energy-Aware A*,10,24.45,1550.0,33.0,0.5787601470947266,30.0
2025-10-21 15:46:52,10,3,1,MILP (Gurobi),10,17.05,250.0,44.0,0.08179688453674316,30.0
2025-10-21 15:47:02,12,2,1,A*,12,11.335,480.0,12.0,0.0383913516998291,24.0
2025-10-21 15:47:02,12,2,1,ABO,12,13.3725,480.0,24.0,4.993300199508667,24.0
2025-10-21 15:47:02,12,2,1,FABO,12,20.72,480.0,24.0,5.346007347106934,24.0
2025-10-21 15:47:02,12,2,1,Best Fit,12,22.299999999999997,800.0,40.0,0.002373218536376953,24.0
2025-10-21 15:47:02,12,2,1,First Fit,12,11.655000000000001,640.0,40.0,0.0025479793548583984,24.0
2025-10-21 15:47:02,12,2,1,Energy-Aware A*,12,10.805000000000001,1200.0,30.0,0.08976030349731445,24.0
2025-10-21 15:47:02,12,2,1,MILP (Gurobi),12,8.524999999999999,160.0,36.0,0.027457237243652344,24.0
2025-10-21 15:47:34,12,3,1,A*,12,28.228750000000005,1130.0,25.0,0.1915898323059082,36.0
2025-10-21 15:47:34,12,3,1,ABO,12,35.228750000000005,1230.0,41.0,16.618715524673462,36.0
2025-10-21 15:47:34,12,3,1,FABO,12,36.235,1280.0,42.0,14.008357763290405,36.0
2025-10-21 15:47:34,12,3,1,Best Fit,12,36.88,1440.0,54.0,0.004333019256591797,36.0
2025-10-21 15:47:34,12,3,1,First Fit,12,30.646250000000006,1700.0,62.0,0.0033559799194335938,36.0
2025-10-21 15:47:34,12,3,1,Energy-Aware A*,12,25.759999999999994,1880.0,40.0,0.7365295886993408,36.0
2025-10-21 15:47:34,12,3,1,MILP (Gurobi),12,19.502499999999998,130.0,34.0,0.06325340270996094,36.0
2025-10-21 15:47:54,18,2,1,A*,18,14.617500000000001,960.0,24.0,0.05802273750305176,36.0
2025-10-21 15:47:54,18,2,1,ABO,18,17.272499999999997,720.0,36.0,6.8702638149261475,36.0
2025-10-21 15:47:54,18,2,1,FABO,18,22.834999999999994,720.0,36.0,7.976414203643799,36.0
2025-10-21 15:47:54,18,2,1,Best Fit,18,31.029999999999987,1040.0,54.0,0.0038166046142578125,36.0
2025-10-21 15:47:54,18,2,1,First Fit,18,17.980000000000004,1360.0,64.0,0.004084110260009766,36.0
2025-10-21 15:47:54,18,2,1,Energy-Aware A*,18,12.207500000000001,1800.0,45.0,0.1401979923248291,36.0
2025-10-21 15:47:54,18,2,1,MILP (Gurobi),0,0.0,0.0,0.0,4.450928688049316,36.0
2025-10-21 15:48:30,18,3,1,A*,18,36.148750000000014,1960.0,44.0,0.27155089378356934,54.0
2025-10-21 15:48:30,18,3,1,ABO,18,52.37500000000001,2090.0,77.0,18.386449813842773,54.0
2025-10-21 15:48:30,18,3,1,FABO,18,50.16374999999999,2090.0,74.0,17.15774893760681,54.0
2025-10-21 15:48:30,18,3,1,Best Fit,18,50.00499999999999,2750.0,95.0,0.006386756896972656,54.0
2025-10-21 15:48:30,18,3,1,First Fit,18,43.59125,2830.0,87.0,0.006161212921142578,54.0
2025-10-21 15:48:30,18,3,1,Energy-Aware A*,18,39.92375000000001,2810.0,61.0,0.8099730014801025,54.0
2025-10-21 15:48:30,18,3,1,MILP (Gurobi),0,0.0,0.0,0.0,0.19780302047729492,54.0
2025-10-21 15:48:47,20,2,1,A*,20,15.045000000000002,1120.0,28.0,0.06822586059570312,40.0
2025-10-21 15:48:47,20,2,1,ABO,20,20.102499999999996,800.0,40.0,7.464276552200317,40.0
2025-10-21 15:48:47,20,2,1,FABO,20,24.70499999999999,800.0,40.0,8.745933532714844,40.0
2025-10-21 15:48:47,20,2,1,Best Fit,20,31.93999999999999,1120.0,60.0,0.0053310394287109375,40.0
2025-10-21 15:48:47,20,2,1,First Fit,20,18.755000000000003,1600.0,72.0,0.005220174789428711,40.0
2025-10-21 15:48:47,20,2,1,Energy-Aware A*,20,12.675000000000002,2000.0,50.0,0.15219354629516602,40.0
2025-10-21 15:48:47,20,2,1,MILP (Gurobi),0,0.0,0.0,0.0,0.44974637031555176,40.0
2025-10-21 15:49:24,20,3,1,A*,20,37.36375,2320.0,52.0,0.26876163482666016,60.0
2025-10-21 15:49:24,20,3,1,ABO,20,54.57000000000001,2630.0,95.0,18.374900579452515,60.0
2025-10-21 15:49:24,20,3,1,FABO,20,56.57,2600.0,92.0,17.312215089797974,60.0
2025-10-21 15:49:24,20,3,1,Best Fit,20,51.239999999999995,3160.0,106.0,0.009254932403564453,60.0
2025-10-21 15:49:24,20,3,1,First Fit,20,47.06750000000001,3270.0,97.0,0.007346391677856445,60.0
2025-10-21 15:49:24,20,3,1,Energy-Aware A*,20,44.688750000000006,3220.0,70.0,0.9749031066894531,60.0
2025-10-21 15:49:24,20,3,1,MILP (Gurobi),0,0.0,0.0,0.0,0.20876526832580566,60.0
