timestamp,num_slices,num_vnfs_per_slice,total_vnfs,seed,replicate,subseed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2026-02-27 17:45:15,4,4,16,5,3,1960004893,Best Fit,4,8.7875,240.0,12.0,0.031728267669677734
2026-02-27 17:45:15,4,4,16,5,3,1960004893,First Fit,4,10.222499999999998,320.0,24.0,0.004082918167114258
2026-02-27 17:45:15,4,4,16,5,3,1960004893,Energy-Aware A*,4,9.6875,340.0,16.0,0.03322196006774902
2026-02-27 17:45:15,4,4,16,5,3,1960004893,MILP_Gurobi,4,8.38,60.0,12.0,0.12307286262512207
2026-02-27 17:45:16,4,4,16,5,4,1081227292,A*,4,22.674374999999998,240.0,12.0,0.006843090057373047
2026-02-27 17:45:16,4,4,16,5,4,1081227292,ABO,4,23.877499999999998,840.0,58.0,0.0011649131774902344
2026-02-27 17:45:16,4,4,16,5,4,1081227292,FABO,4,23.877499999999998,840.0,58.0,0.0011513233184814453
2026-02-27 17:45:16,4,4,16,5,4,1081227292,Best Fit,4,8.7875,240.0,12.0,0.03167390823364258
2026-02-27 17:45:16,4,4,16,5,4,1081227292,First Fit,4,10.222499999999998,320.0,24.0,0.0041201114654541016
2026-02-27 17:45:16,4,4,16,5,4,1081227292,Energy-Aware A*,4,9.6875,340.0,16.0,0.033348798751831055
2026-02-27 17:45:16,4,4,16,5,4,1081227292,MILP_Gurobi,4,8.38,60.0,12.0,0.12320947647094727
2026-02-27 17:45:16,4,4,16,5,5,1927407631,A*,4,22.674374999999998,240.0,12.0,0.006818294525146484
2026-02-27 17:45:16,4,4,16,5,5,1927407631,ABO,4,23.877499999999998,840.0,58.0,0.0011758804321289062
2026-02-27 17:45:16,4,4,16,5,5,1927407631,FABO,4,23.877499999999998,840.0,58.0,0.0011279582977294922
2026-02-27 17:45:16,4,4,16,5,5,1927407631,Best Fit,4,8.7875,240.0,12.0,0.03192496299743652
2026-02-27 17:45:16,4,4,16,5,5,1927407631,First Fit,4,10.222499999999998,320.0,24.0,0.004121541976928711
2026-02-27 17:45:16,4,4,16,5,5,1927407631,Energy-Aware A*,4,9.6875,340.0,16.0,0.03335285186767578
2026-02-27 17:45:16,4,4,16,5,5,1927407631,MILP_Gurobi,4,8.38,60.0,12.0,0.12342643737792969
2026-02-27 17:45:16,8,4,32,5,1,1221051166,A*,8,28.455624999999998,480.0,24.0,0.01294255256652832
2026-02-27 17:45:16,8,4,32,5,1,1221051166,ABO,8,27.605000000000004,1585.0,109.0,0.0019299983978271484
2026-02-27 17:45:16,8,4,32,5,1,1221051166,FABO,8,27.605000000000004,1585.0,109.0,0.0019211769104003906
2026-02-27 17:45:16,8,4,32,5,1,1221051166,Best Fit,8,13.5,555.0,27.0,0.06186509132385254
2026-02-27 17:45:16,8,4,32,5,1,1221051166,First Fit,8,14.595,715.0,51.0,0.00766444206237793
2026-02-27 17:45:16,8,4,32,5,1,1221051166,Energy-Aware A*,8,13.450000000000001,605.0,29.0,0.06509041786193848
2026-02-27 17:45:16,8,4,32,5,1,1221051166,MILP_Gurobi,8,9.76,60.0,24.0,0.2546701431274414
2026-02-27 17:45:17,8,4,32,5,2,134737859,A*,8,28.455624999999998,480.0,24.0,0.012991189956665039
2026-02-27 17:45:17,8,4,32,5,2,134737859,ABO,8,27.605000000000004,1585.0,109.0,0.0019009113311767578
2026-02-27 17:45:17,8,4,32,5,2,134737859,FABO,8,27.605000000000004,1585.0,109.0,0.0019290447235107422
2026-02-27 17:45:17,8,4,32,5,2,134737859,Best Fit,8,13.5,555.0,27.0,0.06224966049194336
2026-02-27 17:45:17,8,4,32,5,2,134737859,First Fit,8,14.595,715.0,51.0,0.007698535919189453
2026-02-27 17:45:17,8,4,32,5,2,134737859,Energy-Aware A*,8,13.450000000000001,605.0,29.0,0.06491327285766602
2026-02-27 17:45:17,8,4,32,5,2,134737859,MILP_Gurobi,8,9.76,60.0,24.0,0.251065731048584
2026-02-27 17:45:17,8,4,32,5,3,953702106,A*,8,28.455624999999998,480.0,24.0,0.012842893600463867
2026-02-27 17:45:17,8,4,32,5,3,953702106,ABO,8,27.605000000000004,1585.0,109.0,0.0019326210021972656
2026-02-27 17:45:17,8,4,32,5,3,953702106,FABO,8,27.605000000000004,1585.0,109.0,0.001932382583618164
2026-02-27 17:45:17,8,4,32,5,3,953702106,Best Fit,8,13.5,555.0,27.0,0.06182694435119629
2026-02-27 17:45:17,8,4,32,5,3,953702106,First Fit,8,14.595,715.0,51.0,0.007666587829589844
2026-02-27 17:45:17,8,4,32,5,3,953702106,Energy-Aware A*,8,13.450000000000001,605.0,29.0,0.06464910507202148
2026-02-27 17:45:17,8,4,32,5,3,953702106,MILP_Gurobi,8,9.76,60.0,24.0,0.2517104148864746
2026-02-27 17:45:17,8,4,32,5,4,1938032070,A*,8,28.455624999999998,480.0,24.0,0.012860774993896484
2026-02-27 17:45:17,8,4,32,5,4,1938032070,ABO,8,27.605000000000004,1585.0,109.0,0.0019104480743408203
2026-02-27 17:45:17,8,4,32,5,4,1938032070,FABO,8,27.605000000000004,1585.0,109.0,0.0019364356994628906
2026-02-27 17:45:17,8,4,32,5,4,1938032070,Best Fit,8,13.5,555.0,27.0,0.06183171272277832
2026-02-27 17:45:17,8,4,32,5,4,1938032070,First Fit,8,14.595,715.0,51.0,0.00771784782409668
2026-02-27 17:45:17,8,4,32,5,4,1938032070,Energy-Aware A*,8,13.450000000000001,605.0,29.0,0.06504583358764648
2026-02-27 17:45:17,8,4,32,5,4,1938032070,MILP_Gurobi,8,9.76,60.0,24.0,0.25440239906311035
2026-02-27 17:45:18,8,4,32,5,5,496670727,A*,8,28.455624999999998,480.0,24.0,0.012878179550170898
2026-02-27 17:45:18,8,4,32,5,5,496670727,ABO,8,27.605000000000004,1585.0,109.0,0.001901865005493164
2026-02-27 17:45:18,8,4,32,5,5,496670727,FABO,8,27.605000000000004,1585.0,109.0,0.0019314289093017578
2026-02-27 17:45:18,8,4,32,5,5,496670727,Best Fit,8,13.5,555.0,27.0,0.06188678741455078
2026-02-27 17:45:18,8,4,32,5,5,496670727,First Fit,8,14.595,715.0,51.0,0.007657766342163086
2026-02-27 17:45:18,8,4,32,5,5,496670727,Energy-Aware A*,8,13.450000000000001,605.0,29.0,0.06527137756347656
2026-02-27 17:45:18,8,4,32,5,5,496670727,MILP_Gurobi,8,9.76,60.0,24.0,0.2516059875488281
2026-02-27 17:45:18,16,4,64,5,1,311780130,A*,16,31.800625,960.0,48.0,0.024905920028686523
2026-02-27 17:45:18,16,4,64,5,1,311780130,ABO,16,42.284375,2445.0,183.0,0.0032410621643066406
2026-02-27 17:45:18,16,4,64,5,1,311780130,FABO,16,42.284375,2445.0,183.0,0.0033156871795654297
2026-02-27 17:45:18,16,4,64,5,1,311780130,Best Fit,16,20.596875000000004,1260.0,60.0,0.11870598793029785
2026-02-27 17:45:18,16,4,64,5,1,311780130,First Fit,16,23.789375,1255.0,94.0,0.014731168746948242
2026-02-27 17:45:18,16,4,64,5,1,311780130,Energy-Aware A*,16,31.303125,1085.0,53.0,0.03373908996582031
2026-02-27 17:45:18,16,4,64,5,1,311780130,MILP_Gurobi,16,14.380000000000003,110.0,80.0,1.3498735427856445
2026-02-27 17:45:20,16,4,64,5,2,128749097,A*,16,31.800625,960.0,48.0,0.024777650833129883
2026-02-27 17:45:20,16,4,64,5,2,128749097,ABO,16,42.284375,2445.0,183.0,0.0032079219818115234
2026-02-27 17:45:20,16,4,64,5,2,128749097,FABO,16,42.284375,2445.0,183.0,0.003313302993774414
2026-02-27 17:45:20,16,4,64,5,2,128749097,Best Fit,16,20.596875000000004,1260.0,60.0,0.11905884742736816
2026-02-27 17:45:20,16,4,64,5,2,128749097,First Fit,16,23.789375,1255.0,94.0,0.014878988265991211
2026-02-27 17:45:20,16,4,64,5,2,128749097,Energy-Aware A*,16,31.303125,1085.0,53.0,0.033625125885009766
2026-02-27 17:45:20,16,4,64,5,2,128749097,MILP_Gurobi,16,14.380000000000003,110.0,80.0,1.350827932357788
2026-02-27 17:45:21,16,4,64,5,3,1343739988,A*,16,31.800625,960.0,48.0,0.02459716796875
2026-02-27 17:45:21,16,4,64,5,3,1343739988,ABO,16,42.284375,2445.0,183.0,0.0031270980834960938
2026-02-27 17:45:21,16,4,64,5,3,1343739988,FABO,16,42.284375,2445.0,183.0,0.0032558441162109375
2026-02-27 17:45:21,16,4,64,5,3,1343739988,Best Fit,16,20.596875000000004,1260.0,60.0,0.12018942832946777
2026-02-27 17:45:21,16,4,64,5,3,1343739988,First Fit,16,23.789375,1255.0,94.0,0.01631951332092285
2026-02-27 17:45:21,16,4,64,5,3,1343739988,Energy-Aware A*,16,31.303125,1085.0,53.0,0.03343963623046875
2026-02-27 17:45:21,16,4,64,5,3,1343739988,MILP_Gurobi,16,14.380000000000003,110.0,80.0,1.423217535018921
2026-02-27 17:45:23,16,4,64,5,4,1017862538,A*,16,31.800625,960.0,48.0,0.04487037658691406
2026-02-27 17:45:23,16,4,64,5,4,1017862538,ABO,16,42.284375,2445.0,183.0,0.00600886344909668
2026-02-27 17:45:23,16,4,64,5,4,1017862538,FABO,16,42.284375,2445.0,183.0,0.006354570388793945
2026-02-27 17:45:23,16,4,64,5,4,1017862538,Best Fit,16,20.596875000000004,1260.0,60.0,0.23635601997375488
2026-02-27 17:45:23,16,4,64,5,4,1017862538,First Fit,16,23.789375,1255.0,94.0,0.0333867073059082
2026-02-27 17:45:23,16,4,64,5,4,1017862538,Energy-Aware A*,16,31.303125,1085.0,53.0,0.035659074783325195
2026-02-27 17:45:23,16,4,64,5,4,1017862538,MILP_Gurobi,16,14.380000000000003,110.0,80.0,1.528604507446289
2026-02-27 17:45:25,16,4,64,5,5,1934159342,A*,16,31.800625,960.0,48.0,0.046469688415527344
2026-02-27 17:45:25,16,4,64,5,5,1934159342,ABO,16,42.284375,2445.0,183.0,0.006070852279663086
2026-02-27 17:45:25,16,4,64,5,5,1934159342,FABO,16,42.284375,2445.0,183.0,0.006407499313354492
2026-02-27 17:45:25,16,4,64,5,5,1934159342,Best Fit,16,20.596875000000004,1260.0,60.0,0.2332446575164795
2026-02-27 17:45:25,16,4,64,5,5,1934159342,First Fit,16,23.789375,1255.0,94.0,0.029494047164916992
2026-02-27 17:45:25,16,4,64,5,5,1934159342,Energy-Aware A*,16,31.303125,1085.0,53.0,0.06285500526428223
2026-02-27 17:45:25,16,4,64,5,5,1934159342,MILP_Gurobi,16,14.380000000000003,110.0,80.0,1.6098904609680176
2026-02-27 17:45:27,32,4,128,5,1,1795867572,A*,32,45.065625,2195.0,107.0,0.04344487190246582
2026-02-27 17:45:27,32,4,128,5,1,1795867572,ABO,26,55.48187499999998,3630.0,275.0,0.015929222106933594
2026-02-27 17:45:27,32,4,128,5,1,1795867572,FABO,26,55.48187499999998,3630.0,275.0,0.017379045486450195
2026-02-27 17:45:27,32,4,128,5,1,1795867572,Best Fit,30,42.20875,2245.0,109.0,0.20487117767333984
2026-02-27 17:45:27,32,4,128,5,1,1795867572,First Fit,32,44.481874999999995,2865.0,210.0,0.029216766357421875
2026-02-27 17:45:27,32,4,128,5,1,1795867572,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.058930397033691406
2026-02-27 17:45:27,32,4,128,5,1,1795867572,MILP_Gurobi,32,27.446875,110.0,131.0,31.32394027709961
2026-02-27 17:45:59,32,4,128,5,2,520341257,A*,32,45.065625,2195.0,107.0,0.037569522857666016
2026-02-27 17:45:59,32,4,128,5,2,520341257,ABO,26,55.48187499999998,3630.0,275.0,0.014089107513427734
2026-02-27 17:45:59,32,4,128,5,2,520341257,FABO,26,55.48187499999998,3630.0,275.0,0.08789348602294922
2026-02-27 17:45:59,32,4,128,5,2,520341257,Best Fit,30,42.20875,2245.0,109.0,0.18183636665344238
2026-02-27 17:45:59,32,4,128,5,2,520341257,First Fit,32,44.481874999999995,2865.0,210.0,0.02613234519958496
2026-02-27 17:45:59,32,4,128,5,2,520341257,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.05190014839172363
2026-02-27 17:45:59,32,4,128,5,2,520341257,MILP_Gurobi,32,27.446875,110.0,131.0,29.37329077720642
2026-02-27 17:46:29,32,4,128,5,3,1049560590,A*,32,45.065625,2195.0,107.0,0.03766345977783203
2026-02-27 17:46:29,32,4,128,5,3,1049560590,ABO,26,55.48187499999998,3630.0,275.0,0.01409769058227539
2026-02-27 17:46:29,32,4,128,5,3,1049560590,FABO,26,55.48187499999998,3630.0,275.0,0.015042543411254883
2026-02-27 17:46:29,32,4,128,5,3,1049560590,Best Fit,30,42.20875,2245.0,109.0,0.18195199966430664
2026-02-27 17:46:29,32,4,128,5,3,1049560590,First Fit,32,44.481874999999995,2865.0,210.0,0.026380300521850586
2026-02-27 17:46:29,32,4,128,5,3,1049560590,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.052785634994506836
2026-02-27 17:46:29,32,4,128,5,3,1049560590,MILP_Gurobi,32,27.446875,110.0,131.0,28.386101007461548
2026-02-27 17:46:57,32,4,128,5,4,686496164,A*,32,45.065625,2195.0,107.0,0.036972761154174805
2026-02-27 17:46:57,32,4,128,5,4,686496164,ABO,26,55.48187499999998,3630.0,275.0,0.013970613479614258
2026-02-27 17:46:57,32,4,128,5,4,686496164,FABO,26,55.48187499999998,3630.0,275.0,0.015511274337768555
2026-02-27 17:46:57,32,4,128,5,4,686496164,Best Fit,30,42.20875,2245.0,109.0,0.18238019943237305
2026-02-27 17:46:57,32,4,128,5,4,686496164,First Fit,32,44.481874999999995,2865.0,210.0,0.026152610778808594
2026-02-27 17:46:57,32,4,128,5,4,686496164,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.052490234375
2026-02-27 17:46:57,32,4,128,5,4,686496164,MILP_Gurobi,32,27.446875,110.0,131.0,29.433714628219604
2026-02-27 17:47:27,32,4,128,5,5,1863200129,A*,32,45.065625,2195.0,107.0,0.037401676177978516
2026-02-27 17:47:27,32,4,128,5,5,1863200129,ABO,26,55.48187499999998,3630.0,275.0,0.014263629913330078
2026-02-27 17:47:27,32,4,128,5,5,1863200129,FABO,26,55.48187499999998,3630.0,275.0,0.014966011047363281
2026-02-27 17:47:27,32,4,128,5,5,1863200129,Best Fit,30,42.20875,2245.0,109.0,0.18165969848632812
2026-02-27 17:47:27,32,4,128,5,5,1863200129,First Fit,32,44.481874999999995,2865.0,210.0,0.026146650314331055
2026-02-27 17:47:27,32,4,128,5,5,1863200129,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.05270266532897949
2026-02-27 17:47:27,32,4,128,5,5,1863200129,MILP_Gurobi,32,27.446875,110.0,131.0,30.599740028381348
2026-02-27 17:47:58,64,4,256,5,1,225176309,A*,34,47.9925,2435.0,119.0,0.05828547477722168
2026-02-27 17:47:58,64,4,256,5,1,225176309,ABO,26,55.48187499999998,3630.0,275.0,0.019544124603271484
2026-02-27 17:47:58,64,4,256,5,1,225176309,FABO,26,55.48187499999998,3630.0,275.0,0.020617246627807617
2026-02-27 17:47:58,64,4,256,5,1,225176309,Best Fit,30,42.20875,2245.0,109.0,0.3116874694824219
2026-02-27 17:47:58,64,4,256,5,1,225176309,First Fit,38,51.484374999999986,3635.0,251.0,0.06401228904724121
2026-02-27 17:47:58,64,4,256,5,1,225176309,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.09346556663513184
2026-02-27 17:47:58,64,4,256,5,1,225176309,MILP_Gurobi,45,45.30999999999999,85.0,215.0,7.410736083984375
2026-02-27 17:48:06,64,4,256,5,2,338846806,A*,34,47.9925,2435.0,119.0,0.04980969429016113
2026-02-27 17:48:06,64,4,256,5,2,338846806,ABO,26,55.48187499999998,3630.0,275.0,0.01648402214050293
2026-02-27 17:48:06,64,4,256,5,2,338846806,FABO,26,55.48187499999998,3630.0,275.0,0.01898956298828125
2026-02-27 17:48:06,64,4,256,5,2,338846806,Best Fit,30,42.20875,2245.0,109.0,0.2796955108642578
2026-02-27 17:48:06,64,4,256,5,2,338846806,First Fit,38,51.484374999999986,3635.0,251.0,0.05652427673339844
2026-02-27 17:48:06,64,4,256,5,2,338846806,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.08212947845458984
2026-02-27 17:48:06,64,4,256,5,2,338846806,MILP_Gurobi,45,45.30999999999999,85.0,215.0,6.678116798400879
2026-02-27 17:48:14,64,4,256,5,3,812049530,A*,34,47.9925,2435.0,119.0,0.052225589752197266
2026-02-27 17:48:14,64,4,256,5,3,812049530,ABO,26,55.48187499999998,3630.0,275.0,0.017406463623046875
2026-02-27 17:48:14,64,4,256,5,3,812049530,FABO,26,55.48187499999998,3630.0,275.0,0.01836705207824707
2026-02-27 17:48:14,64,4,256,5,3,812049530,Best Fit,30,42.20875,2245.0,109.0,0.2742149829864502
2026-02-27 17:48:14,64,4,256,5,3,812049530,First Fit,38,51.484374999999986,3635.0,251.0,0.0569305419921875
2026-02-27 17:48:14,64,4,256,5,3,812049530,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.08266067504882812
2026-02-27 17:48:14,64,4,256,5,3,812049530,MILP_Gurobi,45,45.30999999999999,85.0,215.0,7.300378084182739
2026-02-27 17:48:22,64,4,256,5,4,1184442701,A*,34,47.9925,2435.0,119.0,0.0582277774810791
2026-02-27 17:48:22,64,4,256,5,4,1184442701,ABO,26,55.48187499999998,3630.0,275.0,0.019629240036010742
2026-02-27 17:48:22,64,4,256,5,4,1184442701,FABO,26,55.48187499999998,3630.0,275.0,0.020856857299804688
2026-02-27 17:48:22,64,4,256,5,4,1184442701,Best Fit,30,42.20875,2245.0,109.0,0.3070096969604492
2026-02-27 17:48:22,64,4,256,5,4,1184442701,First Fit,38,51.484374999999986,3635.0,251.0,0.06417346000671387
2026-02-27 17:48:22,64,4,256,5,4,1184442701,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.09356904029846191
2026-02-27 17:48:22,64,4,256,5,4,1184442701,MILP_Gurobi,45,45.30999999999999,85.0,215.0,7.747194290161133
2026-02-27 17:48:30,64,4,256,5,5,1481046352,A*,34,47.9925,2435.0,119.0,0.05823040008544922
2026-02-27 17:48:30,64,4,256,5,5,1481046352,ABO,26,55.48187499999998,3630.0,275.0,0.01949930191040039
2026-02-27 17:48:30,64,4,256,5,5,1481046352,FABO,26,55.48187499999998,3630.0,275.0,0.020784378051757812
2026-02-27 17:48:30,64,4,256,5,5,1481046352,Best Fit,30,42.20875,2245.0,109.0,0.3087027072906494
2026-02-27 17:48:30,64,4,256,5,5,1481046352,First Fit,38,51.484374999999986,3635.0,251.0,0.06404423713684082
2026-02-27 17:48:30,64,4,256,5,5,1481046352,Energy-Aware A*,32,44.42875000000001,2380.0,116.0,0.09338927268981934
2026-02-27 17:48:30,64,4,256,5,5,1481046352,MILP_Gurobi,45,45.30999999999999,85.0,215.0,6.464551687240601
2026-02-27 17:48:37,4,5,20,1,1,850110664,A*,4,25.726875,360.0,16.0,0.007500648498535156
2026-02-27 17:48:37,4,5,20,1,1,850110664,ABO,4,33.50249999999999,1175.0,57.0,0.0011718273162841797
2026-02-27 17:48:37,4,5,20,1,1,850110664,FABO,4,33.50249999999999,1175.0,57.0,0.0011451244354248047
2026-02-27 17:48:37,4,5,20,1,1,850110664,Best Fit,4,12.0275,360.0,16.0,0.033046722412109375
2026-02-27 17:48:37,4,5,20,1,1,850110664,First Fit,4,13.4625,440.0,28.0,0.0042493343353271484
2026-02-27 17:48:37,4,5,20,1,1,850110664,Energy-Aware A*,4,12.927499999999998,460.0,20.0,0.036025047302246094
2026-02-27 17:48:37,4,5,20,1,1,850110664,MILP_Gurobi,4,11.472499999999998,90.0,16.0,0.14312362670898438
2026-02-27 17:48:37,4,5,20,1,2,1326190984,A*,4,25.726875,360.0,16.0,0.007311820983886719
2026-02-27 17:48:37,4,5,20,1,2,1326190984,ABO,4,33.50249999999999,1175.0,57.0,0.001134634017944336
2026-02-27 17:48:37,4,5,20,1,2,1326190984,FABO,4,33.50249999999999,1175.0,57.0,0.0011339187622070312
2026-02-27 17:48:37,4,5,20,1,2,1326190984,Best Fit,4,12.0275,360.0,16.0,0.0330812931060791
2026-02-27 17:48:37,4,5,20,1,2,1326190984,First Fit,4,13.4625,440.0,28.0,0.004221200942993164
2026-02-27 17:48:37,4,5,20,1,2,1326190984,Energy-Aware A*,4,12.927499999999998,460.0,20.0,0.036466121673583984
2026-02-27 17:48:37,4,5,20,1,2,1326190984,MILP_Gurobi,4,11.472499999999998,90.0,16.0,0.14226818084716797
2026-02-27 17:48:38,4,5,20,1,3,1447695202,A*,4,25.726875,360.0,16.0,0.007663249969482422
2026-02-27 17:48:38,4,5,20,1,3,1447695202,ABO,4,33.50249999999999,1175.0,57.0,0.0011882781982421875
2026-02-27 17:48:38,4,5,20,1,3,1447695202,FABO,4,33.50249999999999,1175.0,57.0,0.0011980533599853516
2026-02-27 17:48:38,4,5,20,1,3,1447695202,Best Fit,4,12.0275,360.0,16.0,0.03472113609313965
2026-02-27 17:48:38,4,5,20,1,3,1447695202,First Fit,4,13.4625,440.0,28.0,0.004420280456542969
2026-02-27 17:48:38,4,5,20,1,3,1447695202,Energy-Aware A*,4,12.927499999999998,460.0,20.0,0.03788161277770996
2026-02-27 17:48:38,4,5,20,1,3,1447695202,MILP_Gurobi,4,11.472499999999998,90.0,16.0,0.18562698364257812
2026-02-27 17:48:38,4,5,20,1,4,1813474869,A*,4,25.726875,360.0,16.0,0.007596731185913086
2026-02-27 17:48:38,4,5,20,1,4,1813474869,ABO,4,33.50249999999999,1175.0,57.0,0.0011751651763916016
2026-02-27 17:48:38,4,5,20,1,4,1813474869,FABO,4,33.50249999999999,1175.0,57.0,0.0011963844299316406
2026-02-27 17:48:38,4,5,20,1,4,1813474869,Best Fit,4,12.0275,360.0,16.0,0.03458094596862793
2026-02-27 17:48:38,4,5,20,1,4,1813474869,First Fit,4,13.4625,440.0,28.0,0.004822731018066406
2026-02-27 17:48:38,4,5,20,1,4,1813474869,Energy-Aware A*,4,12.927499999999998,460.0,20.0,0.03736591339111328
2026-02-27 17:48:38,4,5,20,1,4,1813474869,MILP_Gurobi,4,11.472499999999998,90.0,16.0,0.14478111267089844
2026-02-27 17:48:38,4,5,20,1,5,1576774347,A*,4,25.726875,360.0,16.0,0.008379936218261719
2026-02-27 17:48:38,4,5,20,1,5,1576774347,ABO,4,33.50249999999999,1175.0,57.0,0.0011706352233886719
2026-02-27 17:48:38,4,5,20,1,5,1576774347,FABO,4,33.50249999999999,1175.0,57.0,0.0011844635009765625
2026-02-27 17:48:38,4,5,20,1,5,1576774347,Best Fit,4,12.0275,360.0,16.0,0.03526616096496582
2026-02-27 17:48:38,4,5,20,1,5,1576774347,First Fit,4,13.4625,440.0,28.0,0.004628658294677734
2026-02-27 17:48:38,4,5,20,1,5,1576774347,Energy-Aware A*,4,12.927499999999998,460.0,20.0,0.037908077239990234
2026-02-27 17:48:38,4,5,20,1,5,1576774347,MILP_Gurobi,4,11.472499999999998,90.0,16.0,0.14498066902160645
2026-02-27 17:48:38,8,5,40,1,1,1551895888,A*,8,35.564375,720.0,32.0,0.015155553817749023
2026-02-27 17:48:38,8,5,40,1,1,1551895888,ABO,8,40.09062499999998,2150.0,115.0,0.0020084381103515625
2026-02-27 17:48:38,8,5,40,1,1,1551895888,FABO,8,40.09062499999998,2150.0,115.0,0.002059459686279297
2026-02-27 17:48:38,8,5,40,1,1,1551895888,Best Fit,8,18.505625,795.0,35.0,0.06548357009887695
2026-02-27 17:48:38,8,5,40,1,1,1551895888,First Fit,8,22.750625,1060.0,63.0,0.008450508117675781
2026-02-27 17:48:38,8,5,40,1,1,1551895888,Energy-Aware A*,8,22.914999999999996,995.0,43.0,0.07385659217834473
2026-02-27 17:48:38,8,5,40,1,1,1551895888,MILP_Gurobi,8,15.385,115.0,40.0,1.5472075939178467
2026-02-27 17:48:40,8,5,40,1,2,295530675,A*,8,35.564375,720.0,32.0,0.01484990119934082
2026-02-27 17:48:40,8,5,40,1,2,295530675,ABO,8,40.09062499999998,2150.0,115.0,0.001817941665649414
2026-02-27 17:48:40,8,5,40,1,2,295530675,FABO,8,40.09062499999998,2150.0,115.0,0.0018477439880371094
2026-02-27 17:48:40,8,5,40,1,2,295530675,Best Fit,8,18.505625,795.0,35.0,0.06250619888305664
2026-02-27 17:48:40,8,5,40,1,2,295530675,First Fit,8,22.750625,1060.0,63.0,0.009062528610229492
2026-02-27 17:48:40,8,5,40,1,2,295530675,Energy-Aware A*,8,22.914999999999996,995.0,43.0,0.06762051582336426
2026-02-27 17:48:40,8,5,40,1,2,295530675,MILP_Gurobi,8,15.385,115.0,40.0,1.455378770828247
2026-02-27 17:48:42,8,5,40,1,3,656407763,A*,8,35.564375,720.0,32.0,0.0156552791595459
2026-02-27 17:48:42,8,5,40,1,3,656407763,ABO,8,40.09062499999998,2150.0,115.0,0.002012014389038086
2026-02-27 17:48:42,8,5,40,1,3,656407763,FABO,8,40.09062499999998,2150.0,115.0,0.00330352783203125
2026-02-27 17:48:42,8,5,40,1,3,656407763,Best Fit,8,18.505625,795.0,35.0,0.10249686241149902
2026-02-27 17:48:42,8,5,40,1,3,656407763,First Fit,8,22.750625,1060.0,63.0,0.01735234260559082
2026-02-27 17:48:42,8,5,40,1,3,656407763,Energy-Aware A*,8,22.914999999999996,995.0,43.0,0.08670353889465332
2026-02-27 17:48:42,8,5,40,1,3,656407763,MILP_Gurobi,8,15.385,115.0,40.0,1.7152938842773438
2026-02-27 17:48:44,8,5,40,1,4,42075876,A*,8,35.564375,720.0,32.0,0.015728473663330078
2026-02-27 17:48:44,8,5,40,1,4,42075876,ABO,8,40.09062499999998,2150.0,115.0,0.0019986629486083984
2026-02-27 17:48:44,8,5,40,1,4,42075876,FABO,8,40.09062499999998,2150.0,115.0,0.0020601749420166016
2026-02-27 17:48:44,8,5,40,1,4,42075876,Best Fit,8,18.505625,795.0,35.0,0.06346774101257324
2026-02-27 17:48:44,8,5,40,1,4,42075876,First Fit,8,22.750625,1060.0,63.0,0.008756160736083984
2026-02-27 17:48:44,8,5,40,1,4,42075876,Energy-Aware A*,8,22.914999999999996,995.0,43.0,0.06819987297058105
2026-02-27 17:48:44,8,5,40,1,4,42075876,MILP_Gurobi,8,15.385,115.0,40.0,1.5730607509613037
2026-02-27 17:48:45,8,5,40,1,5,1013208088,A*,8,35.564375,720.0,32.0,0.016234159469604492
2026-02-27 17:48:45,8,5,40,1,5,1013208088,ABO,8,40.09062499999998,2150.0,115.0,0.0022368431091308594
2026-02-27 17:48:45,8,5,40,1,5,1013208088,FABO,8,40.09062499999998,2150.0,115.0,0.002276182174682617
2026-02-27 17:48:45,8,5,40,1,5,1013208088,Best Fit,8,18.505625,795.0,35.0,0.06985783576965332
2026-02-27 17:48:45,8,5,40,1,5,1013208088,First Fit,8,22.750625,1060.0,63.0,0.00928044319152832
2026-02-27 17:48:45,8,5,40,1,5,1013208088,Energy-Aware A*,8,22.914999999999996,995.0,43.0,0.07561898231506348
2026-02-27 17:48:45,8,5,40,1,5,1013208088,MILP_Gurobi,8,15.385,115.0,40.0,1.5889153480529785
2026-02-27 17:48:47,16,5,80,1,1,1985209746,A*,16,48.979375000000005,1525.0,67.0,0.029599905014038086
2026-02-27 17:48:47,16,5,80,1,1,1985209746,ABO,16,55.14312499999998,3765.0,216.0,0.003949403762817383
2026-02-27 17:48:47,16,5,80,1,1,1985209746,FABO,16,55.14312499999998,3765.0,216.0,0.004076957702636719
2026-02-27 17:48:47,16,5,80,1,1,1985209746,Best Fit,16,39.764374999999994,2040.0,87.0,0.12409329414367676
2026-02-27 17:48:47,16,5,80,1,1,1985209746,First Fit,16,37.938125,1955.0,118.0,0.020378828048706055
