timestamp,num_slices,num_vnfs_per_slice,seed,method,accepted,total_energy,total_bandwidth,total_latency,runtime_sec
2025-11-12 15:01:27,10,3,1,Energy-Aware A*,10,7.690631420467595,900.0,62.62812506390292,1.56424880027771
2025-11-12 15:01:29,12,2,1,A*,12,3.5529134823751995,480.0,12.082241319002684,0.0991966724395752
2025-11-12 15:01:29,12,2,1,ABO,12,3.515977777860836,480.0,24.164482638005367,0.5911374092102051
2025-11-12 15:01:29,12,2,1,FABO,0,2.47276688453159,0.0,12.082241319002684,0.39557671546936035
2025-11-12 15:01:29,12,2,1,Best Fit,12,10.843484062411786,1920.0,483.09627086288333,0.00386810302734375
2025-11-12 15:01:29,12,2,1,First Fit,12,10.867193152006779,3840.0,494.71405275083725,0.004175901412963867
2025-11-12 15:01:29,12,2,1,Energy-Aware A*,12,3.4288937110093642,480.0,16.647006455520756,0.656200647354126
2025-11-12 15:01:33,12,3,1,A*,12,7.050764854821405,1680.0,40.81148909352612,0.37242603302001953
2025-11-12 15:01:33,12,3,1,ABO,12,5.938282372577439,1080.0,40.81148909352612,1.3147227764129639
2025-11-12 15:01:33,12,3,1,FABO,0,4.96042222230528,480.0,24.164482638005367,0.9262611865997314
2025-11-12 15:01:33,12,3,1,Best Fit,12,26.95753313815506,7020.0,652.9353196271459,0.005745410919189453
2025-11-12 15:01:33,12,3,1,First Fit,12,19.705311811641426,8040.0,739.5158849748989,0.005674123764038086
2025-11-12 15:01:33,12,3,1,Energy-Aware A*,12,7.835105909300954,1080.0,74.61608449686251,1.932194471359253
2025-11-12 15:01:36,18,2,1,A*,18,3.8293702235627993,720.0,18.123361978504025,0.14912629127502441
2025-11-12 15:01:36,18,2,1,ABO,18,3.7739666667912535,720.0,36.24672395700805,0.9084494113922119
2025-11-12 15:01:36,18,2,1,FABO,0,2.7091503267973858,0.0,18.123361978504025,0.5968239307403564
2025-11-12 15:01:36,18,2,1,Best Fit,18,11.26522609361768,2880.0,724.644406294325,0.007709980010986328
2025-11-12 15:01:36,18,2,1,First Fit,18,11.300789728010166,5760.0,742.0710791262559,0.005338430404663086
2025-11-12 15:01:36,18,2,1,Energy-Aware A*,18,5.653675547461199,720.0,24.590112588571294,0.8321866989135742
2025-11-12 15:01:42,18,3,1,A*,18,7.576147282232107,2520.0,61.21723364028919,0.4381680488586426
2025-11-12 15:01:42,18,3,1,ABO,18,6.407423558866158,1620.0,61.21723364028919,1.7486693859100342
2025-11-12 15:01:42,18,3,1,FABO,0,5.440633333457921,720.0,36.24672395700805,1.2368299961090088
2025-11-12 15:01:42,18,3,1,Best Fit,18,27.936299707232592,10530.0,979.4029794407187,0.008041858673095703
2025-11-12 15:01:42,18,3,1,First Fit,18,20.55796771746213,12060.0,1109.2738274623482,0.008940696716308594
2025-11-12 15:01:42,18,3,1,Energy-Aware A*,18,8.26852937580103,1620.0,110.57996279574131,2.97300124168396
2025-11-12 15:01:45,20,2,1,A*,20,3.921522470625333,800.0,20.137068865004473,0.17223381996154785
2025-11-12 15:01:45,20,2,1,ABO,20,3.8599629631013928,800.0,40.274137730008945,1.0011441707611084
2025-11-12 15:01:45,20,2,1,FABO,0,2.7879448075526505,0.0,20.137068865004473,0.6814711093902588
2025-11-12 15:01:45,20,2,1,Best Fit,20,11.40580677068631,3200.0,805.1604514381388,0.008275270462036133
2025-11-12 15:01:45,20,2,1,First Fit,20,11.445321920011295,6400.0,824.5234212513953,0.0067784786224365234
2025-11-12 15:01:45,20,2,1,Energy-Aware A*,20,5.73549281357658,800.0,26.98421656978158,0.940331220626831
2025-11-12 15:01:52,20,3,1,A*,20,7.751274758035675,2800.0,68.01914848921021,0.4962341785430908
2025-11-12 15:01:52,20,3,1,ABO,20,6.563803954295732,1800.0,68.01914848921021,2.0667455196380615
2025-11-12 15:01:52,20,3,1,FABO,0,5.600703703842133,800.0,40.274137730008945,1.3840787410736084
2025-11-12 15:01:52,20,3,1,Best Fit,20,28.262555230258435,11700.0,1088.2255327119096,0.009557962417602539
2025-11-12 15:01:52,20,3,1,First Fit,20,20.842186352735713,13400.0,1232.5264749581647,0.009969472885131836
2025-11-12 15:01:52,20,3,1,Energy-Aware A*,20,8.413003864634389,1800.0,122.56792222870091,3.5357296466827393
