num_slices,num_vnfs_per_slice,max_accepted_in_scenario,method,total_energy,total_latency,runtime_sec,total_bandwidth,accepted,energy_per_accepted,latency_per_accepted,accepted_round,gain_energy_vs_worst_%,gain_latency_vs_worst_%,gain_runtime_vs_worst_%,gain_energy_vs_baseline_%,gain_latency_vs_baseline_%,gain_runtime_vs_baseline_%
10,3,10,A*,24.8875,20.0,0.1762783527374267,900.0,10.0,2.48875,2.0,10.0,29.115636570777543,60.0,98.77738401270747,0.0,0.0,0.0
10,3,10,First Fit,27.168750000000003,50.0,0.0032610893249511,1340.0,10.0,2.7168750000000004,5.0,10.0,22.618199943036146,0.0,99.97738202176978,-9.166248116524374,-150.0,98.15003415092686
10,3,10,ABO,27.867500000000003,32.0,14.418129205703735,1000.0,10.0,2.7867500000000005,3.2,10.0,20.62802620336084,36.0,0.0,-11.973882471120056,-60.0,-8079.183082780497
10,3,10,FABO,29.83,33.0,12.268972635269163,1050.0,10.0,2.9829999999999997,3.3,10.0,15.038450583879223,34.0,14.905932245248414,-19.859367152184827,-65.0,-6859.999594246415
10,3,10,Best Fit,35.10999999999999,45.0,0.0029795169830322,1260.0,10.0,3.5109999999999992,4.5,10.0,0.0,10.0,99.97933492660161,-41.07483676544447,-125.0,98.30976581255538
12,2,12,Energy-Aware A*,10.805,30.0,0.0912511348724365,1200.0,12.0,0.9004166666666666,2.5,12.0,51.54708520179373,25.0,98.28280052448984,4.675782973092202,-150.0,-82.06316210083693
12,2,12,A*,11.335,12.0,0.0501205921173095,480.0,12.0,0.9445833333333334,1.0,12.0,49.17040358744394,70.0,99.05681113318295,0.0,0.0,0.0
12,2,12,First Fit,11.655,40.0,0.0025286674499511,640.0,12.0,0.97125,3.3333333333333335,12.0,47.73542600896861,0.0,99.95241454887255,-2.823114247904707,-233.33333333333334,94.95483324691646
12,2,12,ABO,13.3725,24.0,5.007271766662598,480.0,12.0,1.1143750000000001,2.0,12.0,40.03363228699551,40.0,5.771205328350156,-17.975297750330828,-100.0,-9890.448147425817
12,2,12,FABO,20.72,24.0,5.313950777053833,480.0,12.0,1.7266666666666666,2.0,12.0,7.08520179372198,40.0,0.0,-82.79664755183059,-100.0,-10502.330404669387
12,2,12,Best Fit,22.3,40.0,0.0029051303863525,800.0,12.0,1.8583333333333334,3.3333333333333335,12.0,0.0,0.0,99.9453301223847,-96.73577415086015,-233.33333333333334,94.20371894339775
12,3,12,Energy-Aware A*,25.759999999999994,40.0,0.6621122360229492,1880.0,12.0,2.146666666666666,3.3333333333333335,12.0,30.151843817787437,35.483870967741936,95.92870347758301,8.745516538989541,-60.0,-234.9992219419605
12,3,12,A*,28.228750000000005,25.0,0.197645902633667,1130.0,12.0,2.352395833333334,2.0833333333333335,12.0,23.45783622559652,59.67741935483871,98.78468478260454,0.0,0.0,0.0
12,3,12,First Fit,30.64625000000001,62.0,0.0036818981170654,1700.0,12.0,2.5538541666666674,5.166666666666667,12.0,16.90279284164857,0.0,99.97736018429451,-8.563964043749737,-148.0,98.13712398385019
12,3,12,ABO,35.228750000000005,41.0,16.262933254241943,1230.0,12.0,2.935729166666667,3.4166666666666665,12.0,4.47735900216919,33.87096774193548,0.0,-24.797413983970237,-64.0,-8128.3179350219
12,3,12,FABO,36.235,42.0,13.989255905151367,1280.0,12.0,3.0195833333333333,3.5,12.0,1.748915401301527,32.25806451612903,13.980733447931486,-28.36204224416594,-68.0,-6977.938737278148
12,3,12,Best Fit,36.88,54.0,0.0036721229553222,1440.0,12.0,3.0733333333333337,4.5,12.0,0.0,12.903225806451612,99.9774202912973,-30.646946818403208,-115.99999999999999,98.1420697791401
18,2,18,Energy-Aware A*,12.2075,45.0,0.1377294063568115,1800.0,18.0,0.6781944444444444,2.5,18.0,60.65903963905897,29.6875,98.305656535325,16.487087395245425,-87.5,-104.64896307895066
18,2,18,A*,14.6175,24.0,0.0673003196716308,960.0,18.0,0.8120833333333333,1.3333333333333333,18.0,52.892362230099884,62.5,99.17207327162399,0.0,0.0,0.0
18,2,18,ABO,17.272499999999997,36.0,6.935059309005737,720.0,18.0,0.9595833333333332,2.0,18.0,44.33612632935867,43.75,14.685086299536968,-18.163160595176997,-50.0,-10204.645420472025
18,2,18,First Fit,17.980000000000004,64.0,0.0044741630554199,1360.0,18.0,0.9988888888888892,3.5555555555555554,18.0,42.0560747663551,0.0,99.94495896603807,-23.00324952967337,-166.66666666666669,93.3519438284245
18,2,18,FABO,22.834999999999997,36.0,8.128777265548706,720.0,18.0,1.268611111111111,2.0,18.0,26.409925878182385,43.75,0.0,-56.21686334872583,-50.0,-11978.363528153108
